year,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg,provisional
2020,710,South Africa,344,"China, Hong Kong SAR",1621062.29,211614.6,7.6604,False
2020,724,Spain,705,Slovenia,1608219.275,212988.0,7.5508,False
2020,124,Canada,616,Poland,1596907.666,1229286.0,1.2991,False
2020,504,Morocco,344,"China, Hong Kong SAR",1557850.882,200556.0,7.7677,False
2020,688,Serbia,276,Germany,1519987.0,305030.0,4.9831,False
2020,710,South Africa,682,Saudi Arabia,1501328.676,175641.52,8.5477,False
2020,616,Poland,380,Italy,1468369.0,224787.0,6.5323,False
2020,710,South Africa,372,Ireland,1455709.221,212025.0,6.8657,False
2020,724,Spain,784,United Arab Emirates,1444110.14,134806.0,10.7125,False
2020,276,Germany,757,Switzerland,1423556.406,146673.0,9.7056,False
2020,616,Poland,440,Lithuania,1421074.0,248669.0,5.7147,False
2020,604,Peru,490,"Other Asia, nes",1415649.39,218684.0,6.4735,False
2020,528,Netherlands,348,Hungary,1410834.788,228164.154,6.1834,False
2020,604,Peru,643,Russian Federation,1394751.82,187428.6,7.4415,False
2020,842,USA,704,Viet Nam,1328603.0,165493.0,8.0282,False
2020,620,Portugal,276,Germany,1289801.989,184704.0,6.9831,False
2020,56,Belgium,442,Luxembourg,1288730.335,124668.1,10.3373,False
2020,842,USA,484,Mexico,1280437.0,298242.0,4.2933,False
2020,724,Spain,348,Hungary,1225253.525,194400.5,6.3027,False
2020,688,Serbia,616,Poland,1214569.0,207157.0,5.863,False
2020,528,Netherlands,804,Ukraine,1205965.945,128108.0,9.4137,False
2020,56,Belgium,208,Denmark,1193829.758,139244.26,8.5736,False
2020,616,Poland,703,Slovakia,1168895.0,181248.0,6.4491,False
2020,842,USA,458,Malaysia,1168877.0,161927.0,7.2185,False
2020,56,Belgium,428,Latvia,1135668.281,133430.72,8.5113,False
2020,152,Chile,376,Israel,1125768.66,154094.7,7.3057,False
2020,276,Germany,752,Sweden,1122184.889,124101.0,9.0425,False
2020,152,Chile,372,Ireland,1102452.95,199892.9,5.5152,False
2020,528,Netherlands,442,Luxembourg,1102028.393,139700.154,7.8885,False
2020,724,Spain,246,Finland,1098449.721,155397.0,7.0687,False
2020,56,Belgium,579,Norway,1066769.659,126263.0,8.4488,False
2020,616,Poland,372,Ireland,1061434.0,196269.0,5.4081,False
2020,528,Netherlands,300,Greece,1016174.089,106445.0,9.5465,False
2020,152,Chile,251,France,1003963.62,171600.0,5.8506,False
2020,528,Netherlands,233,Estonia,962599.385,126382.0,7.6166,False
2020,616,Poland,804,Ukraine,951854.0,371856.0,2.5597,False
2020,251,France,203,Czechia,904965.268,140095.0,6.4597,False
2020,276,Germany,208,Denmark,899706.93,99320.0,9.0587,False
2020,842,USA,826,United Kingdom,878449.0,210289.0,4.1773,False
2020,620,Portugal,757,Switzerland,863396.236,137681.0,6.271,False
2020,842,USA,682,Saudi Arabia,853218.0,89007.0,9.586,False
2020,56,Belgium,440,Lithuania,844825.865,108400.0,7.7936,False
2020,152,Chile,643,Russian Federation,816805.08,127116.9,6.4256,False
2020,484,Mexico,702,Singapore,814868.0,107904.525,7.5518,False
2020,152,Chile,380,Italy,799521.77,161040.78,4.9647,False
2020,710,South Africa,251,France,773258.202,140462.13,5.5051,False
2020,688,Serbia,826,United Kingdom,755829.0,126177.0,5.9902,False
2020,724,Spain,458,Malaysia,754693.98,79830.0,9.4538,False
2020,528,Netherlands,470,Malta,738522.232,103259.0,7.1521,False
2020,724,Spain,440,Lithuania,737111.898,98522.6,7.4817,False
2020,276,Germany,348,Hungary,728089.831,192804.0,3.7763,False
2020,152,Chile,76,Brazil,712011.61,106705.5,6.6727,False
2020,604,Peru,76,Brazil,707459.87,123154.0,5.7445,False
2020,528,Netherlands,792,Türkiye,690489.463,228224.0,3.0255,False
2020,724,Spain,642,Romania,688746.346,97645.6,7.0535,False
2020,251,France,56,Belgium,681525.165,89445.0,7.6195,False
2020,604,Peru,682,Saudi Arabia,675272.14,110894.5,6.0893,False
2020,504,Morocco,276,Germany,663959.142,114345.49,5.8066,False
2020,251,France,724,Spain,653876.475,102506.0,6.3789,False
2020,528,Netherlands,414,Kuwait,651357.829,78482.0,8.2995,False
2020,710,South Africa,414,Kuwait,640778.658,66757.2,9.5986,False
2020,276,Germany,705,Slovenia,622670.512,83931.0,7.4188,False
2020,276,Germany,203,Czechia,590265.636,120422.0,4.9016,False
2020,528,Netherlands,191,Croatia,583290.942,84589.0,6.8956,False
2020,616,Poland,112,Belarus,580526.0,350879.0,1.6545,False
2020,842,USA,784,United Arab Emirates,571467.0,60177.0,9.4964,False
2020,620,Portugal,752,Sweden,566594.321,66901.0,8.4691,False
2020,616,Poland,251,France,566233.0,125603.0,4.5081,False
2020,124,Canada,344,"China, Hong Kong SAR",553247.971,63023.0,8.7785,False
2020,251,France,40,Austria,545366.876,76142.0,7.1625,False
2020,616,Poland,724,Spain,515855.0,84954.0,6.0722,False
2020,251,France,372,Ireland,507243.453,58415.0,8.6834,False
2020,56,Belgium,372,Ireland,499757.854,60761.8,8.2249,False
2020,528,Netherlands,100,Bulgaria,483859.354,59937.154,8.0728,False
2020,616,Poland,642,Romania,469663.0,127125.0,3.6945,False
2020,251,France,442,Luxembourg,463726.947,47346.0,9.7944,False
2020,484,Mexico,344,"China, Hong Kong SAR",457624.0,60598.404,7.5518,False
2020,484,Mexico,784,United Arab Emirates,456291.0,60421.889,7.5517,False
2020,528,Netherlands,512,Oman,445995.557,47174.0,9.4543,False
2020,152,Chile,458,Malaysia,434622.69,81930.0,5.3048,False
2020,604,Peru,276,Germany,427036.94,64419.57,6.629,False
2020,724,Spain,100,Bulgaria,425803.689,134667.5,3.1619,False
2020,152,Chile,764,Thailand,425074.84,63558.0,6.688,False
2020,528,Netherlands,699,India,420950.625,35235.0,11.9469,False
2020,616,Poland,56,Belgium,418499.0,74281.0,5.634,False
2020,124,Canada,56,Belgium,414786.48,171415.0,2.4198,False
2020,842,USA,44,Bahamas,410882.0,53151.0,7.7305,False
2020,842,USA,36,Australia,401461.0,52001.0,7.7203,False
2020,56,Belgium,251,France,399724.009,75745.2,5.2772,False
2020,56,Belgium,752,Sweden,397492.089,61521.0,6.4611,False
2020,152,Chile,699,India,392346.98,51734.0,7.5839,False
2020,484,Mexico,528,Netherlands,381339.0,50496.772,7.5518,False
2020,710,South Africa,48,Bahrain,374760.266,46622.0,8.0383,False
2020,276,Germany,642,Romania,363290.875,146160.0,2.4856,False
2020,604,Peru,372,Ireland,349496.49,56688.0,6.1653,False
2020,528,Netherlands,702,Singapore,346423.478,36580.0,9.4703,False
2020,620,Portugal,372,Ireland,342481.76,29265.0,11.7028,False
2020,710,South Africa,56,Belgium,333897.785,47880.0,6.9736,False
2020,56,Belgium,724,Spain,325496.243,44000.2,7.3976,False
2020,528,Netherlands,705,Slovenia,323042.726,42181.617,7.6584,False
2020,724,Spain,352,Iceland,317079.856,24410.4,12.9895,False
2020,504,Morocco,842,USA,315336.304,44928.0,7.0187,False
2020,724,Spain,442,Luxembourg,312416.608,28843.0,10.8316,False
2020,616,Poland,191,Croatia,305676.0,52583.0,5.8132,False
2020,152,Chile,32,Argentina,302472.83,78111.54,3.8723,False
2020,604,Peru,784,United Arab Emirates,301402.94,49757.5,6.0574,False
2020,124,Canada,392,Japan,294227.499,51118.0,5.7558,False
2020,842,USA,528,Netherlands,264009.0,194735.0,1.3557,False
2020,528,Netherlands,344,"China, Hong Kong SAR",259891.851,26333.0,9.8694,False
2020,484,Mexico,414,Kuwait,256134.0,33917.171,7.5518,False
2020,710,South Africa,480,Mauritius,255218.272,55957.82,4.5609,False
2020,504,Morocco,784,United Arab Emirates,252104.613,46901.0,5.3753,False
2020,56,Belgium,276,Germany,246706.672,39863.65,6.1888,False
2020,724,Spain,682,Saudi Arabia,246606.187,22813.5,10.8097,False
2020,344,"China, Hong Kong SAR",446,"China, Macao SAR",241840.975,28059.0,8.619,False
2020,528,Netherlands,688,Serbia,241595.014,25758.0,9.3794,False
2020,152,Chile,682,Saudi Arabia,240860.5,37890.0,6.3568,False
2020,124,Canada,826,United Kingdom,237722.374,108004.0,2.2011,False
2020,842,USA,156,China,234580.0,38043.0,6.1662,False
2020,842,USA,764,Thailand,231590.0,30945.0,7.4839,False
2020,724,Spain,48,Bahrain,229493.697,21547.0,10.6508,False
2020,528,Netherlands,566,Nigeria,225863.548,19601.0,11.5231,False
2020,528,Netherlands,398,Kazakhstan,221132.572,19173.0,11.5335,False
2020,616,Poland,348,Hungary,220314.0,38709.0,5.6915,False
2020,604,Peru,591,Panama,219781.75,31983.56,6.8717,False
2020,710,South Africa,634,Qatar,217291.086,27606.9,7.8709,False
2020,604,Peru,188,Costa Rica,210855.3,28992.0,7.2729,False
2020,528,Netherlands,682,Saudi Arabia,203550.749,20246.0,10.0539,False
2020,616,Poland,246,Finland,203312.0,32408.0,6.2735,False
2020,124,Canada,156,China,196384.799,126769.0,1.5492,False
2020,251,France,703,Slovakia,192704.474,29955.0,6.4331,False
2020,616,Poland,784,United Arab Emirates,191322.0,25224.0,7.5849,False
2020,528,Netherlands,196,Cyprus,190558.27,18272.0,10.429,False
2020,604,Peru,458,Malaysia,189589.66,34695.0,5.4645,False
2020,528,Netherlands,498,Rep. of Moldova,185769.042,20808.0,8.9278,False
2020,56,Belgium,203,Czechia,177219.271,30824.7,5.7493,False
2020,842,USA,699,India,166800.0,19015.0,8.772,False
2020,710,South Africa,512,Oman,159919.724,10284.0,15.5503,False
2020,124,Canada,376,Israel,152709.682,32339.0,4.7222,False
2020,842,USA,276,Germany,150784.0,51443.0,2.9311,False
2020,604,Peru,152,Chile,149391.0,22950.0,6.5094,False
2020,528,Netherlands,112,Belarus,146798.457,17484.0,8.3962,False
2020,688,Serbia,208,Denmark,142419.0,30360.0,4.691,False
2020,842,USA,414,Kuwait,138280.0,18059.0,7.6571,False
2020,710,South Africa,380,Italy,135903.819,17220.0,7.8922,False
2020,276,Germany,703,Slovakia,135050.423,16886.513,7.9975,False
2020,528,Netherlands,268,Georgia,133979.591,14078.0,9.5169,False
2020,724,Spain,300,Greece,132938.759,19547.3,6.8009,False
2020,724,Spain,579,Norway,129119.708,12665.0,10.195,False
2020,152,Chile,616,Poland,126747.0,34740.0,3.6484,False
2020,620,Portugal,208,Denmark,123260.081,13785.0,8.9416,False
2020,528,Netherlands,31,Azerbaijan,121177.858,11349.0,10.6774,False
2020,484,Mexico,188,Costa Rica,119423.0,15813.95,7.5518,False
2020,276,Germany,442,Luxembourg,117730.931,11345.0,10.3773,False
2020,842,USA,634,Qatar,117217.0,9294.0,12.6121,False
2020,504,Morocco,56,Belgium,117020.053,22000.0,5.3191,False
2020,724,Spain,191,Croatia,116271.006,14349.0,8.1031,False
2020,276,Germany,251,France,114266.575,13254.0,8.6213,False
2020,251,France,208,Denmark,111674.156,12458.0,8.9641,False
2020,604,Peru,222,El Salvador,108521.48,17087.44,6.351,False
2020,276,Germany,579,Norway,106098.47,16100.0,6.59,False
2020,484,Mexico,634,Qatar,105052.0,13910.948,7.5517,False
2020,344,"China, Hong Kong SAR",702,Singapore,100551.36,7710.0,13.0417,False
2020,724,Spain,360,Indonesia,97896.475,8527.5,11.4801,False
2020,152,Chile,858,Uruguay,96175.118,16891.9,5.6936,False
2020,604,Peru,757,Switzerland,95623.78,14700.0,6.505,False
2020,842,USA,608,Philippines,91605.0,13820.0,6.6284,False
2020,276,Germany,56,Belgium,91516.162,10530.0,8.691,False
2020,484,Mexico,320,Guatemala,90323.0,11960.539,7.5517,False
2020,842,USA,136,Cayman Isds,89908.0,9802.0,9.1724,False
2020,528,Netherlands,368,Iraq,88179.816,8039.0,10.969,False
2020,842,USA,533,Aruba,86678.0,10987.0,7.8891,False
2020,152,Chile,899,M49-899,83743.74,13545.0,6.1826,False
2020,528,Netherlands,400,Jordan,81869.183,16478.0,4.9684,False
2020,504,Morocco,616,Poland,77963.556,17820.0,4.3751,False
2020,484,Mexico,682,Saudi Arabia,77933.0,10319.86,7.5517,False
2020,842,USA,352,Iceland,72452.0,9290.0,7.7989,False
2020,688,Serbia,191,Croatia,67955.0,13956.0,4.8692,False
2020,124,Canada,490,"Other Asia, nes",67825.984,8850.0,7.664,False
2020,152,Chile,804,Ukraine,67026.0,15000.0,4.4684,False
2020,56,Belgium,380,Italy,66695.212,19089.53,3.4938,False
2020,616,Poland,498,Rep. of Moldova,66610.0,11985.0,5.5578,False
2020,710,South Africa,72,Botswana,66160.574,15845.4,4.1754,False
2020,528,Netherlands,70,Bosnia Herzegovina,65132.585,7242.0,8.9937,False
2020,56,Belgium,616,Poland,64441.556,7924.82,8.1316,False
2020,528,Netherlands,48,Bahrain,63721.973,8070.0,7.8962,False
2020,724,Spain,688,Serbia,63721.517,5976.0,10.6629,False
2020,152,Chile,214,Dominican Rep.,63081.21,5565.44,11.3345,False
2020,251,France,440,Lithuania,61868.699,7621.0,8.1182,False
2020,504,Morocco,682,Saudi Arabia,61477.292,18144.0,3.3883,False
2020,724,Spain,512,Oman,60980.235,5085.0,11.9922,False
2020,528,Netherlands,156,China,58329.665,6485.0,8.9946,False
2020,528,Netherlands,534,Saint Maarten,56933.902,5260.0,10.8239,False
2020,724,Spain,470,Malta,56687.006,16556.0,3.424,False
2020,724,Spain,398,Kazakhstan,56105.961,5231.5,10.7246,False
2020,124,Canada,764,Thailand,53137.872,24449.0,2.1734,False
2020,528,Netherlands,462,Maldives,51616.979,5650.0,9.1357,False
2020,710,South Africa,516,Namibia,51575.924,17932.47,2.8761,False
2020,152,Chile,360,Indonesia,49079.77,8274.0,5.9318,False
2020,251,France,620,Portugal,48156.723,4972.0,9.6856,False
2020,276,Germany,440,Lithuania,47386.214,4835.0,9.8007,False
2020,604,Peru,251,France,46460.28,8707.5,5.3357,False
2020,528,Netherlands,458,Malaysia,45601.033,3636.0,12.5415,False
2020,604,Peru,170,Colombia,43989.22,10710.0,4.1073,False
2020,484,Mexico,380,Italy,43504.0,5760.784,7.5517,False
2020,842,USA,780,Trinidad and Tobago,42426.0,5424.0,7.8219,False
2020,251,France,246,Finland,42234.828,3557.0,11.8737,False
2020,56,Belgium,233,Estonia,42221.858,4732.08,8.9225,False
2020,124,Canada,702,Singapore,37675.054,6838.0,5.5097,False
2020,152,Chile,188,Costa Rica,37383.39,4663.5,8.0162,False
2020,688,Serbia,233,Estonia,37079.0,6573.0,5.6411,False
2020,724,Spain,634,Qatar,36369.701,3225.0,11.2774,False
2020,124,Canada,36,Australia,35509.753,22861.0,1.5533,False
2020,528,Netherlands,422,Lebanon,33805.575,3283.0,10.2972,False
2020,276,Germany,826,United Kingdom,32414.022,6200.0,5.2281,False
2020,724,Spain,764,Thailand,32104.976,3960.0,8.1073,False
2020,842,USA,376,Israel,32000.0,8165.0,3.9192,False
2020,842,USA,76,Brazil,31933.0,3000.0,10.6443,False
2020,842,USA,188,Costa Rica,31800.0,6113.0,5.202,False
2020,842,USA,60,Bermuda,31107.0,4815.0,6.4604,False
2020,124,Canada,251,France,30446.944,24353.0,1.2502,False
2020,842,USA,320,Guatemala,30205.0,7027.0,4.2984,False
2020,152,Chile,757,Switzerland,30023.51,5040.0,5.957,False
2020,842,USA,214,Dominican Rep.,29191.0,2209.0,13.2146,False
2020,616,Poland,233,Estonia,28897.0,6535.0,4.4219,False
2020,604,Peru,320,Guatemala,28249.66,5243.4,5.3877,False
2020,124,Canada,591,Panama,27725.404,24948.0,1.1113,False
2020,251,France,804,Ukraine,27316.691,2874.0,9.5048,False
2020,710,South Africa,116,Cambodia,26608.355,2796.0,9.5166,False
2020,688,Serbia,579,Norway,26513.0,2700.0,9.8196,False
2020,616,Poland,620,Portugal,25373.0,3096.0,8.1954,False
2020,152,Chile,320,Guatemala,24450.0,2452.5,9.9694,False
2020,604,Peru,608,Philippines,23806.9,2880.0,8.2663,False
2020,528,Netherlands,144,Sri Lanka,23424.156,1232.0,19.0131,False
2020,620,Portugal,642,Romania,23402.454,4080.0,5.7359,False
2020,152,Chile,222,El Salvador,22806.0,3061.44,7.4494,False
2020,528,Netherlands,842,USA,21907.319,2660.0,8.2358,False
2020,124,Canada,699,India,21072.918,2304.0,9.1462,False
2020,724,Spain,292,Gibraltar,20991.887,2640.28,7.9506,False
2020,688,Serbia,499,Montenegro,20556.0,4228.0,4.8619,False
2020,724,Spain,414,Kuwait,20414.329,1605.0,12.7192,False
2020,688,Serbia,203,Czechia,19625.0,2925.0,6.7094,False
2020,710,South Africa,764,Thailand,19430.813,5806.0,3.3467,False
2020,616,Poland,414,Kuwait,19171.0,2728.0,7.0275,False
2020,842,USA,56,Belgium,18569.0,5891.0,3.1521,False
2020,152,Chile,591,Panama,18354.09,2331.36,7.8727,False
2020,724,Spain,498,Rep. of Moldova,17895.334,1839.0,9.731,False
2020,616,Poland,682,Saudi Arabia,17061.0,2268.0,7.5225,False
2020,604,Peru,48,Bahrain,16921.62,3442.5,4.9155,False
2020,688,Serbia,348,Hungary,16647.0,10709.0,1.5545,False
2020,842,USA,591,Panama,15630.0,1510.0,10.351,False
2020,688,Serbia,498,Rep. of Moldova,15548.0,2893.0,5.3744,False
2020,620,Portugal,246,Finland,15547.572,2160.0,7.1979,False
2020,710,South Africa,462,Maldives,14809.738,1450.0,10.2136,False
2020,620,Portugal,470,Malta,13626.398,1298.0,10.498,False
2020,688,Serbia,807,North Macedonia,13608.0,2450.0,5.5543,False
2020,620,Portugal,24,Angola,13458.495,1580.0,8.518,False
2020,724,Spain,804,Ukraine,12973.246,2233.0,5.8098,False
2020,710,South Africa,426,Lesotho,12933.197,1475.6,8.7647,False
2020,688,Serbia,300,Greece,12558.0,1860.0,6.7516,False
2020,528,Netherlands,764,Thailand,12510.473,1120.0,11.1701,False
2020,688,Serbia,702,Singapore,12204.0,1080.0,11.3,False
2020,251,France,705,Slovenia,12152.28,1093.0,11.1183,False
2020,616,Poland,705,Slovenia,11972.0,2880.0,4.1569,False
2020,504,Morocco,458,Malaysia,11771.064,1230.0,9.57,False
2020,124,Canada,276,Germany,11597.486,4378.0,2.649,False
2020,842,USA,116,Cambodia,11100.0,1814.0,6.1191,False
2020,724,Spain,480,Mauritius,10242.894,1080.0,9.4842,False
2020,724,Spain,504,Morocco,9762.988,1207.0,8.0886,False
2020,528,Netherlands,568,M49-568,9604.726,1371.0,7.0056,False
2020,688,Serbia,440,Lithuania,9536.0,3055.0,3.1214,False
2020,124,Canada,360,Indonesia,9305.428,1440.0,6.4621,False
2020,152,Chile,218,Ecuador,8529.04,1508.22,5.655,False
2020,710,South Africa,508,Mozambique,8423.932,1577.61,5.3397,False
2020,152,Chile,414,Kuwait,7635.8,1148.52,6.6484,False
2020,842,USA,512,Oman,7606.0,1116.0,6.8154,False
2020,504,Morocco,634,Qatar,6503.577,1241.0,5.2406,False
2020,688,Serbia,40,Austria,6372.0,1275.0,4.9976,False
2020,276,Germany,300,Greece,6182.103,1000.0,6.1821,False
2020,620,Portugal,442,Luxembourg,5264.381,5503.0,0.9566,False
2020,710,South Africa,404,Kenya,2032.424,2222.37,0.9145,False
2020,710,South Africa,24,Angola,974.652,1740.0,0.5601,False
2020,504,Morocco,686,Senegal,749.196,1279.0,0.5858,False
2020,710,South Africa,834,United Rep. of Tanzania,263.892,1046.0,0.2523,False
2021,604,Peru,842,USA,645299571.37,113416000.0,5.6897,False
2021,842,USA,124,Canada,282202875.0,59504683.0,4.7425,False
2021,152,Chile,842,USA,282152273.154,58127852.48,4.854,False
2021,604,Peru,528,Netherlands,279879398.14,48301200.0,5.7945,False
2021,724,Spain,276,Germany,254872702.558,38832904.0,6.5633,False
2021,484,Mexico,842,USA,232224268.0,45337677.0,5.1221,False
2021,528,Netherlands,276,Germany,212406326.345,30326756.0,7.0039,False
2021,504,Morocco,724,Spain,161689544.39,23470369.0,6.8891,False
2021,124,Canada,842,USA,147126524.678,76175990.0,1.9314,False
2021,344,"China, Hong Kong SAR",156,China,124878179.691,23034700.0,5.4213,False
2021,152,Chile,528,Netherlands,107424401.579,22145500.4,4.8508,False
2021,604,Peru,344,"China, Hong Kong SAR",102375228.45,16263300.0,6.2949,False
2021,724,Spain,826,United Kingdom,95192439.513,12862551.0,7.4007,False
2021,724,Spain,528,Netherlands,80046545.378,10928844.0,7.3243,False
2021,710,South Africa,528,Netherlands,68062356.912,10643571.0,6.3947,False
2021,604,Peru,826,United Kingdom,67081563.5,11057700.0,6.0665,False
2021,604,Peru,156,China,63368265.56,9901650.0,6.3998,False
2021,152,Chile,826,United Kingdom,50768697.657,9388655.2,5.4075,False
2021,616,Poland,276,Germany,50248282.0,8800101.0,5.71,False
2021,504,Morocco,528,Netherlands,47748417.278,7454616.9,6.4052,False
2021,710,South Africa,826,United Kingdom,47029990.175,6148011.0,7.6496,False
2021,528,Netherlands,56,Belgium,45858975.496,6406539.0,7.1582,False
2021,152,Chile,156,China,40394467.02,6173843.9,6.5428,False
2021,528,Netherlands,616,Poland,39113056.468,5542429.0,7.057,False
2021,504,Morocco,826,United Kingdom,33113085.31,4322557.7,7.6605,False
2021,724,Spain,616,Poland,32736784.958,5254538.0,6.2302,False
2021,724,Spain,251,France,29273709.468,4321354.5,6.7742,False
2021,528,Netherlands,826,United Kingdom,29079574.733,4024630.473,7.2254,False
2021,152,Chile,276,Germany,27510731.08,5769632.0,4.7682,False
2021,528,Netherlands,208,Denmark,26134124.392,2792484.0,9.3587,False
2021,616,Poland,826,United Kingdom,25453097.0,4423717.0,5.7538,False
2021,152,Chile,410,Rep. of Korea,21208430.934,2945307.8,7.2008,False
2021,724,Spain,380,Italy,21106468.464,4172434.0,5.0586,False
2021,504,Morocco,276,Germany,19815052.283,2750069.5,7.2053,False
2021,528,Netherlands,579,Norway,19274022.432,1920581.0,10.0355,False
2021,724,Spain,757,Switzerland,18110748.052,2095402.0,8.6431,False
2021,528,Netherlands,757,Switzerland,17859791.457,1953573.0,9.1421,False
