year,month,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg
2025,10,616,Poland,191,Croatia,143581.0,11242.0,12.7718
2025,10,842,USA,276,Germany,142381.0,39192.0,3.6329
2025,10,842,USA,44,Bahamas,141604.0,17566.0,8.0613
2025,10,56,Belgium,208,Denmark,139013.143,10980.0,12.6606
2025,10,710,South Africa,380,Italy,129107.234,17448.0,7.3995
2025,10,152,Chile,490,"Other Asia, nes",127361.64,9180.0,13.8738
2025,10,724,Spain,203,Czechia,120554.621,8323.2,14.4842
2025,10,620,Portugal,56,Belgium,116632.325,14484.0,8.0525
2025,10,616,Poland,826,United Kingdom,112102.0,15057.0,7.4452
2025,10,276,Germany,724,Spain,111100.891,10171.0,10.9233
2025,10,842,USA,780,Trinidad and Tobago,109041.0,22580.0,4.8291
2025,10,528,Netherlands,442,Luxembourg,104533.185,9440.0,11.0734
2025,10,152,Chile,842,USA,102328.754,13158.0,7.7769
2025,10,724,Spain,100,Bulgaria,101042.391,10615.3,9.5186
2025,10,620,Portugal,528,Netherlands,95384.684,10218.0,9.335
2025,10,616,Poland,40,Austria,92356.0,7274.0,12.6967
2025,10,842,USA,52,Barbados,92184.0,13610.0,6.7733
2025,10,842,USA,484,Mexico,89964.0,22316.0,4.0314
2025,10,724,Spain,579,Norway,83720.522,8449.0,9.9089
2025,10,710,South Africa,422,Lebanon,83629.258,9434.0,8.8647
2025,10,724,Spain,826,United Kingdom,82996.318,13050.0,6.3599
2025,10,724,Spain,40,Austria,76336.405,6288.2,12.1396
2025,10,276,Germany,251,France,75642.021,8647.0,8.7478
2025,10,616,Poland,579,Norway,70569.0,6336.0,11.1378
2025,10,724,Spain,352,Iceland,70561.848,5250.0,13.4404
2025,10,616,Poland,528,Netherlands,70512.0,20467.0,3.4452
2025,10,251,France,528,Netherlands,70221.076,6959.0,10.0907
2025,10,710,South Africa,643,Russian Federation,70059.89,7579.0,9.2439
2025,10,56,Belgium,428,Latvia,67575.966,5248.64,12.8749
2025,10,56,Belgium,380,Italy,66730.712,6918.27,9.6456
2025,10,528,Netherlands,568,M49-568,66276.033,7307.0,9.0702
2025,10,616,Poland,203,Czechia,65444.0,6127.0,10.6812
2025,10,842,USA,136,Cayman Isds,64857.0,4967.0,13.0576
2025,10,616,Poland,112,Belarus,62974.0,5135.0,12.2637
2025,10,251,France,56,Belgium,61744.815,6614.0,9.3355
2025,10,724,Spain,246,Finland,61183.507,5868.0,10.4266
2025,10,724,Spain,56,Belgium,59748.428,24020.6,2.4874
2025,10,56,Belgium,440,Lithuania,59621.004,4599.28,12.9631
2025,10,724,Spain,300,Greece,58678.847,15281.0,3.84
2025,10,528,Netherlands,705,Slovenia,58361.522,5534.125,10.5458
2025,10,842,USA,214,Dominican Rep.,57992.0,8686.0,6.6765
2025,10,276,Germany,784,United Arab Emirates,55593.478,3787.0,14.6801
2025,10,528,Netherlands,112,Belarus,54837.5,4398.0,12.4687
2025,10,528,Netherlands,784,United Arab Emirates,50677.294,3344.0,15.1547
2025,10,56,Belgium,579,Norway,50261.04,4599.0,10.9287
2025,10,724,Spain,752,Sweden,49851.8,9017.37,5.5284
2025,10,842,USA,490,"Other Asia, nes",48383.0,8722.0,5.5472
2025,10,724,Spain,208,Denmark,48087.196,21161.0,2.2724
2025,10,842,USA,56,Belgium,47179.0,13971.0,3.3769
2025,10,124,Canada,826,United Kingdom,46806.032,14000.0,3.3433
2025,10,124,Canada,704,Viet Nam,45983.419,23224.0,1.98
2025,10,620,Portugal,826,United Kingdom,42375.489,5258.0,8.0592
2025,10,56,Belgium,616,Poland,41707.948,5639.97,7.3951
2025,10,124,Canada,392,Japan,41159.948,9089.0,4.5285
2025,10,276,Germany,428,Latvia,41029.848,4332.0,9.4713
2025,10,56,Belgium,246,Finland,40302.503,3084.46,13.0663
2025,10,710,South Africa,566,Nigeria,39557.725,5467.0,7.2357
2025,10,56,Belgium,757,Switzerland,38768.891,3080.0,12.5873
2025,10,724,Spain,705,Slovenia,38661.717,2439.0,15.8515
2025,10,528,Netherlands,414,Kuwait,37069.685,2298.0,16.1313
2025,10,251,France,203,Czechia,37006.88,2932.0,12.6217
2025,10,710,South Africa,400,Jordan,35918.214,4068.0,8.8295
2025,10,724,Spain,348,Hungary,34259.016,2549.0,13.4402
2025,10,616,Poland,233,Estonia,34172.0,3082.0,11.0876
2025,10,724,Spain,642,Romania,30001.288,2704.5,11.0931
2025,10,528,Netherlands,31,Azerbaijan,29029.565,2340.0,12.4058
2025,10,620,Portugal,784,United Arab Emirates,28791.141,1093.0,26.3414
2025,10,710,South Africa,512,Oman,28363.4,2670.0,10.623
2025,10,710,South Africa,72,Botswana,28147.024,14241.2,1.9765
2025,10,710,South Africa,764,Thailand,26487.699,3191.0,8.3008
2025,10,251,France,276,Germany,25996.348,1449.0,17.9409
2025,10,251,France,826,United Kingdom,25980.065,3384.0,7.6773
2025,10,842,USA,388,Jamaica,22732.0,1557.0,14.5999
2025,10,616,Poland,703,Slovakia,22703.0,2253.0,10.0768
2025,10,724,Spain,191,Croatia,19953.174,1612.5,12.3741
2025,10,152,Chile,214,Dominican Rep.,19770.189,1425.0,13.8738
2025,10,504,Morocco,724,Spain,19573.587,5526.08,3.542
2025,10,724,Spain,442,Luxembourg,19145.289,1408.0,13.5975
2025,10,620,Portugal,300,Greece,19109.967,2128.0,8.9802
2025,10,616,Poland,300,Greece,18914.0,1570.0,12.0471
2025,10,56,Belgium,251,France,18608.661,1492.17,12.4709
2025,10,710,South Africa,516,Namibia,18528.077,11327.2,1.6357
2025,10,616,Poland,251,France,18243.0,2176.0,8.3837
2025,10,56,Belgium,233,Estonia,16352.577,1248.19,13.101
2025,10,724,Spain,504,Morocco,16185.611,2476.0,6.537
2025,10,528,Netherlands,51,Armenia,15421.957,1170.0,13.1812
2025,10,710,South Africa,800,Uganda,14356.768,1418.0,10.1247
2025,10,710,South Africa,616,Poland,14170.476,2850.0,4.9721
2025,10,710,South Africa,818,Egypt,13837.119,5740.0,2.4106
2025,10,710,South Africa,894,Zambia,13402.111,5830.01,2.2988
2025,10,842,USA,222,El Salvador,13149.0,3629.0,3.6233
2025,10,620,Portugal,233,Estonia,12042.152,1494.0,8.0603
2025,10,724,Spain,292,Gibraltar,11879.256,1832.55,6.4824
2025,10,710,South Africa,24,Angola,11607.001,1567.75,7.4036
2025,10,710,South Africa,426,Lesotho,11328.027,1614.84,7.015
2025,10,620,Portugal,246,Finland,11003.554,1365.0,8.0612
2025,10,688,Serbia,499,Montenegro,10318.0,1155.0,8.9333
2025,10,710,South Africa,748,Eswatini,9275.754,1466.28,6.326
2025,10,710,South Africa,834,United Rep. of Tanzania,9113.877,2296.0,3.9695
2025,10,842,USA,528,Netherlands,9100.0,2800.0,3.25
2025,10,620,Portugal,442,Luxembourg,8664.674,1366.0,6.3431
2025,10,710,South Africa,462,Maldives,8198.098,1327.0,6.1779
2025,10,710,South Africa,508,Mozambique,6071.425,8363.12,0.726
2025,10,124,Canada,784,United Arab Emirates,5173.671,1457.0,3.5509
2025,10,124,Canada,512,Oman,3573.471,1379.0,2.5913
2025,10,710,South Africa,404,Kenya,2436.832,3253.0,0.7491
2025,11,842,USA,124,Canada,33804898.0,4783365.671,7.0672
2025,11,528,Netherlands,276,Germany,31394654.0,5090241.0,6.1676
2025,11,710,South Africa,528,Netherlands,18395959.85,3430605.8,5.3623
2025,11,528,Netherlands,616,Poland,15352722.0,2268044.0,6.7691
2025,11,710,South Africa,826,United Kingdom,14512225.753,2625180.6,5.5281
2025,11,344,"China, Hong Kong SAR",156,China,13590244.271,2163530.0,6.2815
2025,11,484,Mexico,842,USA,10532848.0,1808036.0,5.8256
2025,11,124,Canada,842,USA,7585651.08,6598295.0,1.1496
2025,11,528,Netherlands,56,Belgium,7585572.0,1219003.0,6.2228
2025,11,152,Chile,410,Rep. of Korea,6035385.757,588448.99,10.2564
2025,11,528,Netherlands,757,Switzerland,4969995.0,556241.0,8.935
2025,11,528,Netherlands,724,Spain,4730904.0,612975.0,7.7179
2025,11,528,Netherlands,643,Russian Federation,4424328.0,594019.0,7.4481
2025,11,528,Netherlands,579,Norway,4407896.0,510470.0,8.635
2025,11,620,Portugal,724,Spain,3808119.467,431197.0,8.8315
2025,11,528,Netherlands,380,Italy,3486175.0,527556.0,6.6082
2025,11,710,South Africa,784,United Arab Emirates,2805892.179,385496.8,7.2786
2025,11,724,Spain,616,Poland,2675300.581,272241.11,9.827
2025,11,528,Netherlands,203,Czechia,2601739.0,379798.0,6.8503
2025,11,528,Netherlands,208,Denmark,2354775.0,270409.0,8.7082
2025,11,276,Germany,40,Austria,2129411.96,263719.0,8.0745
2025,11,528,Netherlands,40,Austria,2106358.0,253533.0,8.308
2025,11,152,Chile,842,USA,1923283.365,236503.72,8.1321
2025,11,528,Netherlands,752,Sweden,1890392.0,418213.0,4.5202
2025,11,724,Spain,251,France,1823782.11,194887.95,9.3581
2025,11,710,South Africa,724,Spain,1807176.987,245210.8,7.3699
2025,11,710,South Africa,344,"China, Hong Kong SAR",1734217.263,196512.5,8.825
2025,11,528,Netherlands,642,Romania,1611997.0,233154.297,6.9139
2025,11,528,Netherlands,100,Bulgaria,1604757.0,232787.0,6.8937
2025,11,528,Netherlands,246,Finland,1504984.0,173430.0,8.6778
2025,11,276,Germany,757,Switzerland,1477519.566,143790.0,10.2755
2025,11,528,Netherlands,251,France,1382812.0,209759.0,6.5924
2025,11,616,Poland,276,Germany,1375382.0,182992.0,7.5161
2025,11,528,Netherlands,826,United Kingdom,1347507.0,200413.149,6.7236
2025,11,528,Netherlands,792,Türkiye,1325060.0,141639.0,9.3552
2025,11,528,Netherlands,620,Portugal,1258207.0,196782.0,6.3939
2025,11,276,Germany,203,Czechia,1252941.873,133587.0,9.3792
2025,11,710,South Africa,702,Singapore,1215593.543,149703.1,8.12
2025,11,276,Germany,528,Netherlands,1139195.285,161092.0,7.0717
2025,11,724,Spain,380,Italy,1093203.075,199090.47,5.491
2025,11,484,Mexico,392,Japan,1056718.0,82134.0,12.8658
2025,11,276,Germany,643,Russian Federation,983332.576,104922.0,9.372
2025,11,528,Netherlands,372,Ireland,879705.0,278955.0,3.1536
2025,11,276,Germany,703,Slovakia,825346.259,90529.0,9.1169
2025,11,724,Spain,620,Portugal,820380.957,157784.92,5.1994
2025,11,484,Mexico,124,Canada,786457.0,105798.0,7.4336
2025,11,710,South Africa,372,Ireland,721368.645,100591.2,7.1713
2025,11,276,Germany,642,Romania,718861.789,61314.0,11.7243
2025,11,710,South Africa,634,Qatar,712474.565,86535.16,8.2334
2025,11,152,Chile,490,"Other Asia, nes",709150.224,71604.0,9.9038
2025,11,616,Poland,428,Latvia,688185.0,74573.0,9.2283
2025,11,152,Chile,276,Germany,683235.203,68987.32,9.9038
2025,11,276,Germany,100,Bulgaria,682064.516,72510.0,9.4065
2025,11,276,Germany,380,Italy,652537.453,78392.0,8.324
2025,11,56,Belgium,643,Russian Federation,640345.558,76108.0,8.4136
2025,11,528,Netherlands,699,India,638718.0,73698.0,8.6667
2025,11,528,Netherlands,428,Latvia,626910.0,88731.0,7.0653
2025,11,56,Belgium,528,Netherlands,595694.956,71732.0,8.3045
2025,11,710,South Africa,56,Belgium,581438.192,87075.0,6.6774
2025,11,528,Netherlands,440,Lithuania,570052.0,82253.0,6.9305
2025,11,276,Germany,705,Slovenia,549995.011,61224.0,8.9833
2025,11,276,Germany,246,Finland,534925.135,66056.0,8.0981
2025,11,528,Netherlands,703,Slovakia,533785.0,81265.0,6.5684
2025,11,616,Poland,752,Sweden,529017.0,53140.0,9.9552
2025,11,152,Chile,528,Netherlands,522717.582,56914.25,9.1843
2025,11,276,Germany,752,Sweden,521370.8,56033.0,9.3047
2025,11,152,Chile,826,United Kingdom,511040.366,56895.8,8.982
2025,11,251,France,757,Switzerland,508700.821,43852.0,11.6004
2025,11,710,South Africa,620,Portugal,498395.318,108800.0,4.5808
2025,11,528,Netherlands,352,Iceland,466761.0,55110.0,8.4696
2025,11,710,South Africa,276,Germany,461183.599,83178.1,5.5445
2025,11,710,South Africa,458,Malaysia,459590.395,54408.0,8.4471
2025,11,528,Netherlands,688,Serbia,456511.0,67446.0,6.7685
2025,11,152,Chile,392,Japan,456006.98,43197.96,10.5562
2025,11,152,Chile,724,Spain,444481.622,44880.0,9.9038
2025,11,710,South Africa,251,France,439837.748,68160.88,6.4529
2025,11,616,Poland,208,Denmark,421427.0,33156.0,12.7104
2025,11,710,South Africa,682,Saudi Arabia,409784.706,43415.49,9.4387
2025,11,528,Netherlands,300,Greece,408981.0,63789.0,6.4115
2025,11,616,Poland,440,Lithuania,385168.0,40177.0,9.5868
2025,11,528,Netherlands,348,Hungary,366014.0,47773.0,7.6615
2025,11,528,Netherlands,191,Croatia,365170.0,55586.0,6.5695
2025,11,616,Poland,246,Finland,363496.0,37136.0,9.7882
2025,11,276,Germany,348,Hungary,361889.749,40989.0,8.8289
2025,11,710,South Africa,414,Kuwait,357191.521,46424.1,7.6941
2025,11,152,Chile,32,Argentina,297121.663,44050.5,6.745
2025,11,724,Spain,276,Germany,287779.11,53916.83,5.3375
2025,11,710,South Africa,380,Italy,285905.213,37113.6,7.7035
2025,11,724,Spain,528,Netherlands,278916.714,71376.84,3.9077
2025,11,616,Poland,528,Netherlands,266425.0,79146.0,3.3662
2025,11,528,Netherlands,233,Estonia,261580.0,36494.0,7.1678
2025,11,276,Germany,208,Denmark,253468.945,26259.0,9.6527
2025,11,56,Belgium,442,Luxembourg,249216.491,25197.61,9.8905
2025,11,276,Germany,233,Estonia,246820.674,41910.0,5.8893
2025,11,528,Netherlands,804,Ukraine,246667.0,30026.0,8.2151
2025,11,724,Spain,40,Austria,231916.027,24494.4,9.4681
2025,11,276,Germany,191,Croatia,224017.024,21783.0,10.284
2025,11,276,Germany,440,Lithuania,223860.961,28716.0,7.7957
2025,11,528,Netherlands,498,Rep. of Moldova,215597.0,31368.0,6.8732
