year,month,partner,flow,value_eur,net_kg,intra_eu
2021,1,IQ,export,9035.0,949.0,False
2021,1,KZ,export,8943.0,895.0,False
2021,1,FO,export,7641.0,828.0,False
2021,1,LB,export,6960.0,1124.0,False
2021,1,XC,export,6530.0,767.0,False
2021,1,GL,export,6353.0,767.0,False
2021,1,MV,export,4303.0,475.0,False
2021,1,XL,export,3254.0,353.0,False
2021,1,CI,export,1500.0,350.0,False
2021,1,MA,export,650.0,260.0,False
2021,1,BH,export,610.0,41.0,False
2021,1,AO,export,550.0,30.0,False
2021,1,QS,export,461.0,26.0,False
2021,1,JP,export,449.0,6.0,False
2021,1,CD,export,434.0,60.0,False
2021,1,GH,export,388.0,32.0,False
2021,1,MK,export,330.0,20.0,False
2021,1,NE,export,284.0,20.0,False
2021,1,ME,export,204.0,14.0,False
2021,1,XK,export,117.0,8.0,False
2021,1,SL,export,77.0,6.0,False
2021,1,CV,export,74.0,57.0,False
2021,1,GN,export,62.0,6.0,False
2021,1,CN,export,57.0,9.0,False
2021,1,US,export,35.0,3.0,False
2021,1,CA,export,26.0,2.0,False
2021,1,MZ,export,22.0,2.0,False
2021,1,CL,import,65539728.0,12624301.0,False
2021,1,NL,import,40798548.0,6323254.0,True
2021,1,PE,import,13290685.0,2408359.0,False
2021,1,DE,import,9967375.0,1511012.0,True
2021,1,MA,import,7784539.0,1025368.0,False
2021,1,ES,import,6418678.0,1087846.0,True
2021,1,BE,import,3249692.0,674261.0,True
2021,1,PL,import,2023542.0,315211.0,True
2021,1,ZA,import,1226138.0,248342.0,False
2021,1,FR,import,482757.0,133814.0,True
2021,1,LV,import,312323.0,79956.0,True
2021,1,SK,import,262003.0,79791.0,True
2021,1,AT,import,246380.0,52184.0,True
2021,1,IT,import,232741.0,34291.0,True
2021,1,PT,import,189345.0,39507.0,True
2021,1,CZ,import,176339.0,29865.0,True
2021,1,BG,import,109042.0,27497.0,True
2021,1,SE,import,102339.0,19513.0,True
2021,1,CI,import,98208.0,15840.0,False
2021,1,MX,import,97761.0,10195.0,False
2021,1,FI,import,94835.0,23375.0,True
2021,1,LU,import,58621.0,6526.0,True
2021,1,GR,import,55340.0,14582.0,True
2021,1,HU,import,53361.0,8119.0,True
2021,1,EE,import,41072.0,13238.0,True
2021,1,AR,import,31619.0,11280.0,False
2021,1,LT,import,21573.0,4179.0,True
2021,1,CO,import,14832.0,1440.0,False
2021,1,SI,import,11634.0,998.0,True
2021,1,DK,import,8355.0,2216.0,True
2021,1,RO,import,5737.0,907.0,True
2021,1,KE,import,2582.0,468.0,False
2021,1,HR,import,1898.0,291.0,True
2021,1,IE,import,345.0,47.0,True
2021,1,GB,import,134.0,15.0,False
2021,1,MT,import,115.0,23.0,True
2021,1,CY,import,9.0,2.0,True
2021,2,DE,export,43830348.0,7472866.0,True
2021,2,GB,export,9428398.0,1222416.0,False
2021,2,NL,export,6731794.0,948225.0,True
2021,2,PL,export,5887456.0,885012.0,True
2021,2,BE,export,4966757.0,735529.0,True
2021,2,RU,export,3373392.0,514021.0,False
2021,2,CH,export,3114182.0,369361.0,False
2021,2,IE,export,3101180.0,427496.0,True
2021,2,IT,export,3029677.0,501923.0,True
2021,2,FR,export,2885502.0,442721.0,True
2021,2,ES,export,2849018.0,612092.0,True
2021,2,AT,export,2627917.0,362195.0,True
2021,2,DK,export,2011329.0,272348.0,True
2021,2,CZ,export,1708020.0,261562.0,True
2021,2,SE,export,1292372.0,194671.0,True
2021,2,SK,export,1029997.0,162198.0,True
2021,2,NO,export,984540.0,127776.0,False
2021,2,FI,export,784498.0,96919.0,True
2021,2,RO,export,745320.0,101273.0,True
2021,2,SI,export,671046.0,84901.0,True
2021,2,LT,export,614942.0,88282.0,True
2021,2,PT,export,608081.0,96952.0,True
2021,2,LV,export,606816.0,82123.0,True
2021,2,HU,export,452100.0,91931.0,True
2021,2,AE,export,424387.0,55612.0,False
2021,2,HR,export,422907.0,61550.0,True
2021,2,IS,export,409422.0,48668.0,False
2021,2,EE,export,259991.0,36579.0,True
2021,2,BG,export,252725.0,43726.0,True
2021,2,GR,export,227827.0,25613.0,True
2021,2,UA,export,227056.0,55315.0,False
2021,2,LU,export,212972.0,25640.0,True
2021,2,QV,export,165577.0,20502.0,False
2021,2,QA,export,158412.0,25543.0,False
2021,2,BY,export,118558.0,13484.0,False
2021,2,HK,export,114825.0,9714.0,False
2021,2,KW,export,112449.0,16256.0,False
2021,2,MT,export,80859.0,14552.0,True
2021,2,SG,export,76634.0,8640.0,False
2021,2,IN,export,65957.0,5906.0,False
2021,2,XS,export,62509.0,6132.0,False
2021,2,TR,export,60017.0,25798.0,False
2021,2,CN,export,57915.0,7228.0,False
2021,2,MD,export,38170.0,4237.0,False
2021,2,KI,export,36462.0,4589.0,False
2021,2,ID,export,30449.0,2677.0,False
2021,2,NG,export,28925.0,2339.0,False
2021,2,SA,export,27770.0,4397.0,False
2021,2,GE,export,27615.0,3311.0,False
2021,2,KZ,export,22598.0,1584.0,False
2021,2,CY,export,20092.0,6545.0,True
2021,2,AZ,export,14144.0,1548.0,False
2021,2,IQ,export,12614.0,1208.0,False
2021,2,OM,export,10814.0,1343.0,False
2021,2,GI,export,10764.0,1015.0,False
2021,2,FO,export,10522.0,1108.0,False
2021,2,JO,export,7347.0,3927.0,False
2021,2,GL,export,7127.0,1031.0,False
2021,2,XC,export,6410.0,808.0,False
2021,2,XL,export,3714.0,509.0,False
2021,2,BH,export,2058.0,183.0,False
2021,2,CA,export,1732.0,241.0,False
2021,2,BA,export,1560.0,170.0,False
2021,2,AO,export,793.0,78.0,False
2021,2,MZ,export,696.0,130.0,False
2021,2,MO,export,692.0,111.0,False
2021,2,MV,export,665.0,44.0,False
2021,2,LY,export,410.0,30.0,False
2021,2,LB,export,400.0,30.0,False
2021,2,XK,export,258.0,17.0,False
2021,2,CV,export,242.0,38.0,False
2021,2,ME,export,175.0,12.0,False
2021,2,NE,export,171.0,8.0,False
2021,2,US,export,52.0,0.0,False
2021,2,JP,export,44.0,2.0,False
2021,2,MK,export,20.0,14.0,False
2021,2,QS,export,16.0,1.0,False
2021,2,CL,import,62847315.0,12370020.0,False
2021,2,NL,import,43483683.0,6943816.0,True
2021,2,MA,import,22455424.0,3580079.0,False
2021,2,ES,import,14680926.0,2069315.0,True
2021,2,DE,import,9728132.0,1500130.0,True
2021,2,PE,import,6434160.0,1058081.0,False
2021,2,BE,import,2863136.0,554291.0,True
2021,2,PL,import,2072837.0,393652.0,True
2021,2,FR,import,980672.0,203289.0,True
2021,2,AT,import,469479.0,95658.0,True
2021,2,IT,import,404726.0,66508.0,True
2021,2,LV,import,254297.0,47086.0,True
2021,2,CZ,import,233224.0,29734.0,True
2021,2,PT,import,196749.0,42986.0,True
2021,2,SK,import,171495.0,39885.0,True
2021,2,SE,import,76011.0,17839.0,True
2021,2,LT,import,51744.0,11940.0,True
2021,2,HR,import,50307.0,5893.0,True
2021,2,EE,import,44017.0,12048.0,True
2021,2,HU,import,41932.0,5639.0,True
2021,2,MX,import,38272.0,3777.0,False
2021,2,FI,import,22249.0,2218.0,True
2021,2,SI,import,20936.0,2211.0,True
2021,2,GR,import,16519.0,5727.0,True
2021,2,BG,import,15018.0,3137.0,True
2021,2,DK,import,14569.0,4090.0,True
2021,2,ZA,import,10519.0,1404.0,False
2021,2,CH,import,7957.0,1080.0,False
2021,2,RO,import,7657.0,1228.0,True
2021,2,US,import,7222.0,1987.0,False
2021,2,GB,import,5033.0,1220.0,False
2021,2,LU,import,3780.0,361.0,True
2021,2,IE,import,654.0,109.0,True
2021,2,IR,import,420.0,625.0,False
2021,2,CN,import,146.0,5.0,False
2021,2,MT,import,132.0,27.0,True
2021,2,CY,import,15.0,2.0,True
2021,3,DE,export,51232274.0,7031143.0,True
2021,3,NL,export,15524311.0,2190671.0,True
2021,3,GB,export,11969579.0,1450663.0,False
2021,3,PL,export,6287285.0,907326.0,True
2021,3,CH,export,5949273.0,675154.0,False
2021,3,BE,export,5754196.0,838646.0,True
2021,3,IT,export,5386568.0,877723.0,True
2021,3,FR,export,5097025.0,698504.0,True
2021,3,ES,export,4355073.0,711872.0,True
2021,3,AT,export,3773826.0,528141.0,True
2021,3,DK,export,2612217.0,314500.0,True
2021,3,RU,export,2283670.0,325988.0,False
2021,3,IE,export,2127449.0,308412.0,True
2021,3,SE,export,2075505.0,231390.0,True
2021,3,FI,export,1693586.0,191655.0,True
2021,3,RO,export,1199447.0,159068.0,True
2021,3,CZ,export,1196971.0,190135.0,True
2021,3,SK,export,995959.0,151404.0,True
2021,3,SI,export,947257.0,121239.0,True
2021,3,EE,export,898748.0,101801.0,True
2021,3,LV,export,872058.0,95745.0,True
2021,3,NO,export,840071.0,83822.0,False
2021,3,PT,export,814904.0,123825.0,True
2021,3,LT,export,642757.0,73449.0,True
2021,3,HU,export,414714.0,102617.0,True
2021,3,AE,export,408033.0,55645.0,False
2021,3,LU,export,372911.0,38857.0,True
2021,3,HR,export,341996.0,47951.0,True
2021,3,UA,export,299157.0,75109.0,False
2021,3,IS,export,252552.0,28999.0,False
2021,3,HK,export,242038.0,24786.0,False
2021,3,GR,export,240084.0,27077.0,True
2021,3,BG,export,227476.0,31959.0,True
2021,3,KW,export,213417.0,30727.0,False
2021,3,SG,export,182452.0,20251.0,False
2021,3,MY,export,172115.0,17929.0,False
2021,3,QA,export,143488.0,22065.0,False
2021,3,BY,export,113653.0,13489.0,False
2021,3,XS,export,103003.0,8497.0,False
2021,3,MT,export,70661.0,11071.0,True
2021,3,IN,export,63750.0,7070.0,False
2021,3,ID,export,63725.0,6052.0,False
2021,3,QV,export,43106.0,5472.0,False
2021,3,CY,export,42023.0,5466.0,True
2021,3,TR,export,37646.0,14218.0,False
2021,3,MD,export,37306.0,4816.0,False
2021,3,NG,export,36287.0,3545.0,False
2021,3,KZ,export,27046.0,2416.0,False
2021,3,IQ,export,22585.0,2148.0,False
2021,3,AZ,export,20343.0,1819.0,False
2021,3,LB,export,16065.0,2636.0,False
2021,3,BH,export,15363.0,1329.0,False
2021,3,GL,export,14748.0,1941.0,False
2021,3,FO,export,13511.0,1246.0,False
2021,3,GE,export,13293.0,1214.0,False
2021,3,TH,export,12492.0,1140.0,False
2021,3,MV,export,12074.0,1690.0,False
2021,3,OM,export,10296.0,1343.0,False
2021,3,XC,export,8250.0,1036.0,False
2021,3,JO,export,7377.0,3621.0,False
2021,3,GI,export,6888.0,752.0,False
2021,3,PH,export,6625.0,682.0,False
2021,3,GH,export,6387.0,565.0,False
2021,3,XL,export,4748.0,656.0,False
2021,3,SA,export,4141.0,498.0,False
2021,3,CA,export,1744.0,241.0,False
2021,3,BA,export,1516.0,96.0,False
2021,3,AO,export,995.0,79.0,False
2021,3,QS,export,899.0,62.0,False
2021,3,ME,export,691.0,50.0,False
2021,3,CV,export,578.0,32.0,False
2021,3,LY,export,577.0,45.0,False
2021,3,XK,export,479.0,31.0,False
2021,3,NE,export,228.0,14.0,False
2021,3,US,export,33.0,1.0,False
2021,3,CN,export,32.0,6.0,False
2021,3,BQ,export,28.0,2.0,False
2021,3,SC,export,22.0,2.0,False
2021,3,AU,export,21.0,1.0,False
2021,3,KR,export,7.0,0.0,False
2021,3,JP,export,5.0,0.0,False
2021,3,MA,import,44983074.0,7898169.0,False
2021,3,ES,import,42841809.0,5776019.0,True
2021,3,NL,import,28594383.0,4385040.0,True
2021,3,CL,import,13875292.0,2471383.0,False
2021,3,DE,import,10977421.0,1484125.0,True
2021,3,FR,import,4217468.0,644936.0,True
2021,3,PE,import,2546398.0,343270.0,False
2021,3,PL,import,2087077.0,334664.0,True
2021,3,BE,import,1669827.0,292593.0,True
2021,3,AT,import,811795.0,153968.0,True
2021,3,PT,import,778196.0,102831.0,True
2021,3,IT,import,494459.0,93106.0,True
2021,3,LV,import,338526.0,39350.0,True
2021,3,CZ,import,164145.0,21548.0,True
2021,3,HU,import,145199.0,17252.0,True
2021,3,SK,import,88963.0,24302.0,True
2021,3,EE,import,69568.0,17487.0,True
2021,3,LT,import,67713.0,9868.0,True
2021,3,HR,import,52603.0,6738.0,True
2021,3,SE,import,37740.0,7447.0,True
2021,3,GR,import,35372.0,2203.0,True
2021,3,FI,import,27301.0,2480.0,True
2021,3,TR,import,25788.0,4138.0,False
2021,3,MX,import,23283.0,2776.0,False
2021,3,BG,import,16344.0,2718.0,True
2021,3,SI,import,14275.0,1145.0,True
2021,3,DK,import,12537.0,4710.0,True
2021,3,LU,import,8866.0,952.0,True
2021,3,EG,import,5604.0,1692.0,False
2021,3,GB,import,4621.0,593.0,False
2021,3,CO,import,3442.0,363.0,False
2021,3,RO,import,1921.0,290.0,True
2021,3,US,import,1660.0,308.0,False
2021,3,IE,import,652.0,86.0,True
2021,3,MT,import,361.0,57.0,True
2021,3,CH,import,40.0,3.0,False
2021,3,CY,import,19.0,3.0,True
2021,4,DE,export,68233459.0,10357338.0,True
2021,4,NL,export,22531905.0,3456223.0,True
2021,4,GB,export,16251529.0,2426340.0,False
2021,4,PL,export,8686789.0,1226377.0,True
2021,4,CH,export,6805713.0,865480.0,False
2021,4,BE,export,6796866.0,1047326.0,True
2021,4,FR,export,6424269.0,901500.0,True
2021,4,IT,export,4742820.0,831645.0,True
2021,4,IE,export,4471562.0,639879.0,True
2021,4,DK,export,4223326.0,477700.0,True
2021,4,RU,export,3607089.0,488634.0,False
2021,4,AT,export,2972863.0,344744.0,True
2021,4,SE,export,2684642.0,315054.0,True
2021,4,FI,export,2491996.0,300095.0,True
2021,4,ES,export,1925537.0,341060.0,True
2021,4,NO,export,1863067.0,198787.0,False
2021,4,CZ,export,1537196.0,207103.0,True
2021,4,LT,export,1332605.0,165022.0,True
2021,4,SK,export,1253980.0,189199.0,True
2021,4,LV,export,1193520.0,143149.0,True
2021,4,EE,export,1191914.0,173352.0,True
2021,4,SI,export,934308.0,119964.0,True
2021,4,PT,export,871201.0,252204.0,True
2021,4,RO,export,643046.0,82826.0,True
2021,4,UA,export,508188.0,132412.0,False
2021,4,HK,export,474638.0,50821.0,False
2021,4,SG,export,413201.0,48833.0,False
2021,4,IS,export,396597.0,44906.0,False
2021,4,HR,export,394735.0,48655.0,True
2021,4,LU,export,366868.0,42938.0,True
2021,4,HU,export,357155.0,65252.0,True
2021,4,MY,export,308128.0,33580.0,False
2021,4,BG,export,240362.0,41493.0,True
2021,4,GR,export,211002.0,24882.0,True
2021,4,XS,export,177377.0,19388.0,False
2021,4,AE,export,172004.0,20290.0,False
2021,4,BY,export,143794.0,33752.0,False
2021,4,ID,export,100707.0,9877.0,False
2021,4,MT,export,100349.0,15064.0,True
2021,4,QA,export,88657.0,14065.0,False
2021,4,TR,export,62160.0,24656.0,False
2021,4,IN,export,49016.0,3975.0,False
2021,4,KZ,export,45273.0,2993.0,False
2021,4,MD,export,40084.0,4404.0,False
2021,4,CY,export,35641.0,3342.0,True
2021,4,GE,export,34314.0,3456.0,False
2021,4,NG,export,33052.0,3061.0,False
2021,4,AZ,export,32483.0,2957.0,False
2021,4,KW,export,31210.0,3803.0,False
2021,4,LB,export,27504.0,4568.0,False
2021,4,XL,export,17412.0,10912.0,False
2021,4,OM,export,14794.0,1970.0,False
2021,4,FO,export,13846.0,1312.0,False
2021,4,IQ,export,13776.0,1196.0,False
2021,4,GL,export,13288.0,1448.0,False
2021,4,SA,export,11577.0,1504.0,False
2021,4,JO,export,9803.0,4703.0,False
2021,4,TH,export,8625.0,765.0,False
2021,4,XC,export,8149.0,1786.0,False
2021,4,MV,export,7818.0,684.0,False
2021,4,GI,export,5935.0,637.0,False
2021,4,PH,export,4046.0,765.0,False
2021,4,AO,export,988.0,71.0,False
2021,4,ME,export,860.0,64.0,False
2021,4,XK,export,702.0,45.0,False
2021,4,BA,export,476.0,55.0,False
2021,4,GA,export,462.0,3.0,False
2021,4,LY,export,424.0,37.0,False
2021,4,BH,export,403.0,21.0,False
2021,4,CV,export,231.0,20.0,False
2021,4,GH,export,191.0,11.0,False
2021,4,NE,export,186.0,14.0,False
2021,4,SC,export,92.0,7.0,False
2021,4,QS,export,78.0,10.0,False
2021,4,ST,export,57.0,10.0,False
2021,4,US,export,49.0,2.0,False
2021,4,AU,export,43.0,1.0,False
2021,4,SX,export,43.0,3.0,False
2021,4,NZ,export,42.0,4.0,False
2021,4,CA,export,8.0,0.0,False
2021,4,JP,export,5.0,0.0,False
2021,4,TW,export,5.0,1.0,False
2021,4,ES,import,87845364.0,12515128.0,True
2021,4,MA,import,49232673.0,9771239.0,False
2021,4,NL,import,19452294.0,2983391.0,True
2021,4,DE,import,15521859.0,2168241.0,True
